,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
154,Ski Mask The Slump God,Foot Fungus,3EikYy40GMSp8l5mDV6IQo,74,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,129547,4
155,Nio Garcia,Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,80,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4
156,Yung Gravy,Mr. Clean,5GxnROd93Y7NGt2ci0TwBw,75,0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74,211150,4
157,Calvin Harris,One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,84,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4
158,Ariana Grande,God is a woman,5OCJzvD7sykQEKHH7qAC3C,79,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,4
159,Diplo,Wish - Trippie Mix,6IpvkngH89cA3hhPC84Leg,73,0.561,0.832,9,-7.661,1,0.0717,0.232,0.0,0.107,0.666,93.991,176874,4
160,Travis Scott,WAKE UP,20MuVazoNMv6xjKPnRFOxG,77,0.741,0.645,11,-5.116,0,0.0963,0.192,0.0,0.163,0.488,149.07,231964,4
161,Gucci Mane,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,77,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,4
162,girl in red,we fell in love in october,1BYZxKSf0aTxp8ZFoeyM3d,76,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,184154,4
163,Bazzi,3:15,6pmZMP2ET1OJi5rKfLO8jD,74,0.651,0.654,1,-5.481,1,0.0466,0.385,0.0,0.181,0.539,141.975,167019,4
164,Lewis Capaldi,Someone You Loved,2TIlqbIneP0ZY1O0EzYLlc,84,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161,4
165,Dan + Shay,All To Myself,08tq1XcHwVt5PHXUo87i0D,73,0.646,0.781,1,-4.616,1,0.0313,0.208,0.0,0.125,0.565,94.975,169920,4
166,Bebe Rexha,I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,79,0.63,0.694,11,-6.257,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,195519,4
167,YBN Nahmir,Bounce Out With That,5gQcxYXqnofyocKgEbGYKt,73,0.864,0.664,8,-7.315,1,0.104,0.0476,0.0,0.0863,0.381,94.932,99108,4
168,NAV,Champion (feat. Travis Scott),6nO3tr47nr2P7f3hXb8JIo,75,0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,195053,4
169,Diplo,Wish,7lxOjQyVsHQ8toQeT7IgCc,71,0.57,0.903,9,-4.835,1,0.0905,0.0748,0.0,0.199,0.603,93.943,175273,4
170,Famous Dex,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,75,0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,142000,4
171,Mac Miller,Ladders,39NDBdU5Xkm5pCFGa5kZtI,75,0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961,287040,4
172,88rising,Midsummer Madness,6TodWdTSDfzwgYynTZSvJn,77,0.409,0.678,9,-7.731,1,0.0878,0.359,4.76e-06,0.167,0.168,89.968,280842,4
173,LANCO,Greatest Love Story,2yQZwi1P8AkkxxFhQ8rMEK,72,0.671,0.617,10,-8.72,1,0.0561,0.401,0.0,0.119,0.62,147.986,222573,4
174,Charlie Puth,Attention,5cF0dROlMOK5uNZtivgu50,81,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4
175,Juice WRLD,I'll Be Fine,0INehbMZOFPnaPBAjK97i3,73,0.523,0.678,8,-6.071,1,0.0692,0.000616,0.0,0.142,0.277,159.909,244194,4
176,88GLAM,Lil Boat,3Zcv9IeYgCvEhxFTfsduaQ,76,0.764,0.672,6,-4.274,0,0.0655,0.0166,1.06e-06,0.103,0.594,150.021,180813,4
177,YBN Cordae,Kung Fu,1eEYbTvRWPEozV0ttNO0NC,74,0.876,0.608,8,-6.019,1,0.109,0.0227,1.16e-05,0.107,0.258,124.983,199680,4
178,RL Grime,UCLA,3OaunNUlXXs5e2PXtNAzzG,73,0.536,0.879,1,-3.019,1,0.0621,0.0742,0.0,0.0847,0.334,140.137,192000,4
179,J. Cole,Kevin’s Heart,6tZ3b7ik1QDXFAZlXib0YZ,73,0.829,0.527,6,-6.644,0,0.367,0.482,0.0,0.631,0.473,116.078,200310,4
180,Comethazine,Walk,21kOVEG3bDCVphKhXL8XmQ,74,0.831,0.795,1,-6.186,1,0.264,0.221,0.0,0.291,0.744,160.063,96064,4
181,Marshmello,FRIENDS,08bNPGLD8AhKpnnERrAc6G,82,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,202621,4
182,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,82,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4
183,Lil Uzi Vert,New Patek,0Fpen1PTuEnCmOJtUU9Iud,73,0.85,0.785,8,-4.963,0,0.345,0.0367,0.0,0.155,0.718,145.063,343099,4
184,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",6wWaVoUOzLQJHd3bWAUpdZ,73,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,194732,4
185,Mac Miller,Come Back to Earth,01z2fBGB8Hl3Jd3zXe4IXR,74,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,161840,4
186,Migos,Stir Fry,2UVbBKQOdFAekPTRsnkzcf,74,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,190288,4
187,Jason Aldean,You Make It Easy,6EGAfJaLUFzhS4zRBIEQ2J,71,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025,196800,3
188,Lil Dicky,Freaky Friday (feat. Chris Brown),10Igtw8bSDyyFs7KIsKngZ,76,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,216632,4
189,NOTD,So Close,7FjZU7XFs7P9jHI9Z0yRhK,79,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302,4
190,J. Cole,KOD,7yotKA30dwTKNEGomV9ZsI,73,0.831,0.782,0,-6.274,1,0.15,0.21,0.0,0.113,0.199,141.869,191437,4
191,Lil Wayne,Uproar,3wScL5W8H40zzCKN0atfBk,73,0.743,0.87,1,-2.188,1,0.212,0.0595,0.0,0.299,0.884,99.075,194184,4
192,Eli Young Band,Love Ain't,6uVzeU47Qzg0rrMneP5BNg,72,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,186119,4
193,Juice WRLD,Hurt Me,3XRQT7EoS4U87rUuJwg5P3,73,0.62,0.451,6,-7.623,1,0.17,0.128,0.0,0.373,0.294,156.906,122285,4
194,Maddie & Tae,Die From A Broken Heart,1kFpL1itkwkdhO6kcmNJra,72,0.607,0.514,4,-6.631,1,0.0323,0.363,0.0,0.258,0.414,75.978,188291,4
195,Travis Scott,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn,76,0.731,0.811,1,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,218284,4
196,Megan Thee Stallion,Big Ole Freak,3YEbLhXRDPTtctnb3ddg8g,71,0.799,0.699,2,-7.694,1,0.204,0.00867,0.0,0.132,0.627,142.979,214851,4
197,Ski Mask The Slump God,Take A Step Back,2gQYziDV5cSTRSqr6akzi5,74,0.802,0.59,6,-8.81,1,0.273,0.109,0.0,0.429,0.747,117.007,210387,4
198,Lauv,There's No Way (feat. Julia Michaels),2hnxrRNzF74mdDzpQZQukQ,78,0.755,0.625,2,-7.114,1,0.0896,0.49,0.0,0.157,0.374,147.02,174861,4
199,Childish Gambino,This Is America,0b9oOr2ZgvyQu88wzixux9,75,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,225773,4
200,Gunna,Sold Out Dates (feat. Lil Baby),55WLWX71YkHt2tSucNIf1g,73,0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,166368,4
201,Shoreline Mafia,Nun Major,18pwD0HrweX8oCgIkayRb4,72,0.79,0.518,8,-6.571,1,0.212,0.0936,0.0,0.357,0.487,97.986,151837,4
202,Lil Baby,Life Goes On,2bSk87AVkCIIC3Bcligq1z,72,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978,247055,4
203,Jimmie Allen,Make Me Want To,0AYbVoeF03NYhM0fvKjAuU,71,0.519,0.872,2,-3.212,1,0.0616,0.0793,0.0,0.111,0.74,179.965,172280,4
204,Maroon 5,Girls Like You (feat. Cardi B),6V1bu6o1Yo5ZXnsCJU8Ovk,73,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,235545,4
205,Twenty One Pilots,Chlorine,23OXdR7YuUBVWh5hSnYJau,78,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,4
206,Post Malone,Rich & Sad,2VdT56BGpdqNHUgOe1j5vc,74,0.599,0.571,2,-4.998,1,0.0665,0.198,0.0,0.0969,0.285,151.974,206453,4
207,Eminem,Killshot,1jo3TwNGCXfNdB5uba3ZVv,76,0.892,0.651,0,-8.645,0,0.378,0.0989,0.0,0.371,0.599,105.814,253580,4
208,Logic,Everyday,4EAV2cKiqKP5UPZmY6dejk,76,0.667,0.741,1,-4.099,1,0.0378,0.0425,0.0,0.0761,0.422,149.908,204747,4
209,Tory Lanez,FeRRis WhEEL (feat. Trippie Redd),0Z1nbG2KOuRKntstSAkSox,72,0.807,0.602,11,-5.005,1,0.274,0.0835,0.0,0.151,0.252,95.031,151649,4
210,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,73,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
211,Shawn Mendes,In My Blood,2QZ7WLBE8h2y1Y5Fb8RYbH,80,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,211360,4
212,Juice WRLD,Used To,0WZFN4E8HrmGUU0EMyKQ8c,72,0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.2,84.504,176443,4
213,Billie Eilish,come out and play,7wC5eZcFS1Q1BsQ35DU6H4,77,0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045,210376,4
214,YNW Melly,Virtual (Blue Balenciagas),4dqkKnzOJ3fWduqKcHi374,72,0.767,0.715,8,-4.934,0,0.0523,0.312,0.0,0.0973,0.577,149.957,193618,4
215,Alec Benjamin,If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,76,0.656,0.577,10,-5.566,0,0.0802,0.698,0.0,0.296,0.861,173.094,181522,4
216,Bad Bunny,NI BIEN NI MAL,278kSqsZIiYp8p3QjYAqa8,79,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,236216,4
217,Lauv,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ,78,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4
218,grandson,Blood // Water,7clyJIrLkEbXUDwj1tC9zz,71,0.504,0.891,6,-5.632,0,0.137,0.00163,0.00199,0.148,0.628,153.988,214520,4
219,Calboy,Envy Me,05t7JMip6JrLuSrMV5yYjX,73,0.556,0.481,11,-7.663,1,0.313,0.282,0.0,0.216,0.581,149.025,120137,4
220,Fuerza Regida,Sigo Chambeando,4PR0r2us3a64lTew6TVlF2,75,0.819,0.48,5,-6.966,1,0.0489,0.685,2.03e-06,0.116,0.759,114.04,200162,3
221,lovelytheband,broken,6XcfKZvJio9Z0fQy11GnNX,73,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,204878,4
222,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,4hQ6UGyWQIGJmHSo0J88JW,79,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,4
223,Mac Miller,Hurt Feelings,5p7GiBZNL1afJJDUrOA6C8,73,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,245640,4
224,Future,Hard Work Pays Off,6gzIcEUuswJQGfJNPYMjjv,72,0.736,0.482,4,-8.242,1,0.196,0.327,0.0,0.229,0.608,140.064,224507,4
225,Beach Bunny,Prom Queen,6MpCaSIOfqBqbMED4kXgNY,74,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,136562,4
226,Ariana Grande,breathin,4OafepJy2teCjYJbvFE60J,77,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,198160,4
227,21 Savage,ball w/o you,50a8bKqlwDEqeiEknrzkTO,73,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,195047,4
228,Joyner Lucas,I Love,30z4LVkScpeNhwHFIB8Ewa,74,0.671,0.565,11,-7.401,0,0.16,0.274,6.51e-05,0.37,0.561,150.014,210197,4
229,Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot,7LptQZjp5wgdYDQZPjOV9O,73,0.79,0.768,6,-5.638,1,0.284,0.148,0.000947,0.126,0.691,80.029,131139,4
230,Anuel AA,Ella Quiere Beber - Remix,3f5lA8nnc4YYF1qf78WpHw,81,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,219357,4
231,Post Malone,Paranoid,3fpVWegR6YOS1Yk5HSMYIq,74,0.625,0.536,0,-5.428,1,0.0776,0.038,2.31e-05,0.167,0.253,159.914,221787,4
232,Louis The Child,Better Not (with Wafia),7n1940b6kHcaEewFSZXnXa,72,0.783,0.537,9,-2.921,1,0.0795,0.278,0.0,0.229,0.393,113.988,222866,4
233,Ruel,Younger,2qXicQG06oT0ijKBznpgQv,75,0.745,0.477,11,-7.706,0,0.088,0.202,0.0,0.12,0.454,136.055,222320,4
234,Imagine Dragons,Bad Liar,2RSHsoi04658QL5xgQVov3,83,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773,4
235,Sam Smith,"Fire On Fire - From ""Watership Down""",5rFj8OzffT0iggSjcBaeND,81,0.584,0.407,1,-7.356,0,0.046,0.476,0.0,0.18,0.341,115.124,246735,4
236,Conan Gray,Crush Culture,2sHwSBNDZN2yjCtgwStYt1,74,0.522,0.765,0,-5.395,1,0.193,0.146,0.0,0.0866,0.455,180.065,204120,4
237,Morgan Wallen,Up Down (feat. Florida Georgia Line),3EWMoDIm6lzuR0zQKtuCJX,71,0.589,0.882,6,-3.039,1,0.035,0.0813,0.0,0.146,0.793,129.915,197253,4
238,Post Malone,Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa,74,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,206267,4
239,Post Malone,92 Explorer,1D2L6MefbXon28PzIk9I3r,74,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211427,4
240,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,1BuZAIO8WZpavWVbbq3Lci,73,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,332301,4
241,Kacey Musgraves,Rainbow,79qxwHypONUt3AFq0WPpT9,72,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,214293,4
242,Lonely God,Marlboro Nights,755inykyaG4w22GWAsA3MX,73,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,68523,4
243,Mitchell Tenpenny,Somebody Ain't You,5atcLAbdW7d6BOui2DDI9z,71,0.592,0.749,11,-4.604,1,0.0483,0.0203,0.0,0.122,0.614,160.046,177354,4
244,Haiti Babii,Change Ya Life,5JboK5zbbhXIN7iN9NHS8t,73,0.696,0.399,4,-8.673,0,0.0369,0.0224,0.0,0.0747,0.364,98.004,156770,4
245,Jimmie Allen,Best Shot,3VamXAvVMczcS2PTYtPfBQ,71,0.629,0.464,4,-8.72,1,0.0334,0.75,0.0,0.0853,0.523,156.051,195053,4
246,Drake,Mob Ties,7rC5Pl8rQSX4myONQHYPBK,73,0.755,0.575,4,-8.393,0,0.0678,0.0456,0.00124,0.276,0.49,85.987,205147,4
247,Kenny Chesney,Get Along,6n6OQfBpCgzF9oEg8zhBN7,71,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,199625,4
248,Juice WRLD,I'm Still,19m3E0nMZobyA93AxMXC32,72,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.282,119.948,192859,4
249,Jordan Davis,Slow Dance In A Parking Lot,6MBUUSIWCzaXW4q58Ktrv9,70,0.523,0.837,7,-4.494,1,0.0335,0.301,0.0,0.172,0.523,82.006,193929,4
250,Zara Larsson,Ruin My Life,5tAa8Uaqr4VvA3693mbIhU,78,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,190932,4
251,Lil Xan,Betrayed,4vaxvNDaLSoD36iZX515ug,75,0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,187173,4
252,Migos,MotorSport,4wFjTWCunQFKtukqrNijEt,75,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,303077,4
253,Pedro Capó,Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,85,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,238200,4
254,"Tyler, The Creator",Potato Salad,1jzIJcHCXneHw7ojC6LXiF,74,0.538,0.612,2,-6.02,1,0.424,0.308,0.0,0.213,0.684,168.197,182493,4
255,Cuco,Dontmakemefallinlove,6zHyWsqTzT6Fympdy9KQDQ,72,0.388,0.904,8,-4.934,1,0.0741,0.373,0.431,0.0755,0.839,103.802,207692,4
256,Freddie Dredd,Opaul,4areFtLMjGt4GmO4IAbGo0,74,0.815,0.884,1,-4.146,1,0.213,0.00555,0.498,0.0983,0.638,145.031,140488,4
257,Lauren Daigle,Rescue,7r9kOxiNDnkAg5QKqtyjVk,71,0.309,0.237,6,-8.17,1,0.0283,0.78,0.0,0.11,0.109,94.616,215613,4
258,Why Don't We,8 Letters,4zRZAmBQP8vhNPf9i9opXt,76,0.607,0.478,1,-5.702,0,0.031,0.649,0.0,0.0928,0.255,88.979,190027,4
259,Tiësto,Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,78,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760,4
260,Cory Asbury,Reckless Love,0rH0mprtecH3grD9HFM5AD,72,0.572,0.685,6,-7.29,1,0.0356,0.0291,0.0,0.0963,0.232,110.698,333386,4
261,Silk City,Electricity (with Dua Lipa),5N4erncE7kuUccm7zEmwzk,80,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173,4
262,Morgan Wallen,The Way I Talk,21LRaD9rB3v7p7DDCZsW4y,70,0.604,0.879,4,-3.388,1,0.0322,0.0468,0.0,0.0909,0.757,137.983,208280,4
263,XXXTENTACION,whoa (mind in awe),7pdF27mSDuPWhppnHAmWHa,74,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4
264,City Girls,Twerk (feat. Cardi B),0RRm4OS5ymfZryXBuj0G2m,72,0.788,0.842,4,-4.006,0,0.142,0.121,0.00112,0.166,0.481,190.077,166476,4
265,XXXTENTACION,NUMB,01TnVDiet1DFTsyWKUKovl,74,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,4
266,Bas,Tribe (with J. Cole),0YAQnYt2oB8OdoaeqnHyTI,73,0.755,0.594,7,-5.906,1,0.216,0.241,0.0,0.107,0.237,178.929,238053,4
267,Madison Beer,Hurts Like Hell (feat. Offset),3WefHNGtjexZvi66ZEx9u4,75,0.704,0.56,1,-6.791,0,0.179,0.185,0.0,0.0948,0.609,75.003,207109,4
268,Adriel Favela,La Escuela No Me Gustó,4qArKIA7dnmdushoBlkV94,76,0.836,0.766,7,-6.229,0,0.0371,0.323,1.18e-06,0.091,0.844,112.548,176000,4
269,Bad Bunny,La Romana,1khmgu0pveJbkbpbkyvcQv,76,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,300579,4
270,Post Malone,Over Now,09IOPhEh1OMe0HD9b36FJk,74,0.569,0.777,4,-4.041,0,0.0834,0.139,0.0,0.132,0.181,164.027,246987,4
271,Jacquees,You,01jIO8SJFnpSiNLH1JaBZ5,72,0.735,0.453,8,-8.264,0,0.0602,0.413,0.0,0.104,0.335,115.002,217387,4
272,DJ Khaled,No Brainer,5WvAo7DNuPRmk4APhdPzi8,76,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702,260000,5
273,MadeinTYO,Chucky Cheese,0fABHG5a7RnqBlOKOwhWZD,71,0.89,0.542,10,-4.826,0,0.314,0.523,0.0,0.123,0.565,78.458,165293,4
274,Playboi Carti,FlatBed Freestyle,5nayhWICkQGMTkisxVMbRw,71,0.755,0.552,9,-5.604,1,0.288,0.0967,0.0,0.158,0.402,153.157,193973,4
275,Lil Mosey,Greet Her,0xNDvMqlGkOLEH66Z45FCL,71,0.75,0.476,7,-7.864,0,0.0412,0.0593,0.0,0.199,0.123,94.995,174316,4
276,A$AP Rocky,Sundress,2aPTvyE09vUCRwVvj0I8WK,74,0.721,0.704,6,-6.364,1,0.0606,0.176,3.71e-06,0.143,0.735,125.004,158206,4
277,DaBaby,21,1AdXchAT6hBUm5d6y4nKjI,71,0.673,0.715,3,-5.239,0,0.0891,0.1,0.0,0.115,0.712,155.992,170853,4
278,Trippie Redd,Shake It Up,6yz0Jndhv0QjKdpcEMbOjz,71,0.776,0.608,10,-6.478,0,0.104,0.128,0.0,0.0932,0.402,156.025,116681,4
279,Queen Naija,Medicine,4lFfMRH0YH4pW5gczTDbNC,70,0.741,0.37,8,-8.437,0,0.324,0.24,0.0,0.118,0.13,116.06,219136,4
280,Shawn Mendes,Lost In Japan,79esEXlqqmq0GPz0xQSZTV,78,0.713,0.738,10,-6.784,1,0.374,0.255,0.0,0.106,0.425,105.027,201200,4
281,Daniel Caesar,Who Hurt You?,23c9gmiiv7RCu7twft0Mym,72,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,231964,4
282,Lil Wayne,Scared of the Dark (feat. XXXTENTACION),3vWzyGTu6Ovo1GdrcJqH6e,73,0.443,0.623,0,-6.717,0,0.0718,0.0468,0.0,0.247,0.156,79.365,233000,4
283,Takeoff,Casper,1B4gJRq61xTs6r1O0Uq2iY,72,0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071,197079,4
284,The Weeknd,Pray For Me (with Kendrick Lamar),77UjLW8j5UAGAGVGhR5oUK,76,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440,4
285,Bad Bunny,Si Estuviésemos Juntos,35wvL50xvKpCHEJPxLOLPI,78,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,169248,4
286,Trevor Daniel,Falling (blackbear Remix),59IUUAdjVbmq80Nkc3Q9Dx,75,0.803,0.485,1,-6.491,1,0.0365,0.121,0.0,0.092,0.422,127.01,171968,4
287,Mitchell Tenpenny,Drunk Me,1G4cdOtF36ZCs6i2dZoC87,70,0.499,0.797,2,-3.77,1,0.0554,0.199,0.0,0.0933,0.408,176.024,211768,4
288,KYLE,Playinwitme (feat. Kehlani),4F1yvJfQ7gJkrcgFJQDjOr,73,0.689,0.584,1,-5.768,0,0.119,0.339,0.0,0.297,0.676,156.572,191680,4
289,Juice WRLD,End Of The Road,24BNgrtp6Fag4M5BQPEgsV,71,0.373,0.717,1,-5.833,0,0.083,0.0568,0.0,0.114,0.293,109.977,162981,5
290,Trippie Redd,Love Scars 3,0AcicReEGm1qcENjqzh1Tg,71,0.544,0.524,8,-7.914,1,0.0621,0.136,0.0,0.106,0.117,81.982,129429,4
291,Kanye West,I Love It (& Lil Pump),4S8d14HvHb70ImctNgVzQQ,78,0.901,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.329,104.053,127947,4
292,6LACK,Seasons (feat. Khalid),1AROE0XcC4ySCxXF65mutZ,72,0.6,0.319,0,-10.272,1,0.294,0.692,0.00958,0.137,0.507,141.96,250001,4
293,Drake,I'm Upset,3qN5qMTKyEEmiTZD38BNTT,73,0.899,0.586,11,-7.866,0,0.344,0.279,0.0,0.0836,0.492,150.001,214467,4
294,Lil Wayne,Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8,71,0.855,0.694,2,-4.393,1,0.169,0.371,0.0,0.109,0.49,122.078,324189,4
295,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,73,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,229670,4
296,Playboi Carti,Long Time - Intro,4IO2X2YoXoUMv0M2rwomLC,70,0.472,0.86,4,-3.967,0,0.0451,0.284,0.0,0.83,0.366,144.073,211773,4
297,Cavetown,Boys Will Be Bugs,67EUBsc4qosGOVbaYy6TeX,73,0.608,0.528,1,-11.722,1,0.0338,0.00387,1.4e-05,0.106,0.454,89.221,329050,4
298,Demi Lovato,Sober,0STK94RxUulYqWzwFlyAb5,76,0.397,0.303,1,-10.413,1,0.11,0.798,4.16e-06,0.0824,0.17,170.22,197893,3
299,Ali Gatie,Can't Lie,3qWZuhWi4lsHa7jUwhqfMr,75,0.802,0.414,7,-10.635,1,0.0776,0.872,0.0,0.0863,0.377,131.952,195066,4
300,Shoreline Mafia,Musty,2bkKnaLTMCghmjlcPBoYWd,70,0.833,0.203,10,-12.456,0,0.211,0.00907,5.91e-06,0.124,0.04,100.023,161558,4
301,Ella Mai,Shot Clock,2GlATHCDbLW7xq5BE0Bz5g,71,0.512,0.512,4,-6.008,0,0.285,0.654,0.0,0.148,0.434,95.11,201609,1
302,Post Malone,Spoil My Night (feat. Swae Lee),5VuxWXbt7XENQCtE9TzpTv,73,0.672,0.717,1,-2.714,1,0.034,0.341,2.4e-05,0.106,0.225,160.981,194560,4
303,Los Angeles Azules,Nunca Es Suficiente,63USmok1OioBzKuWGW9wAg,68,0.789,0.518,2,-5.417,0,0.0406,0.398,0.0,0.0891,0.78,94.001,266213,4
304,Metro Boomin,Don't Come Out The House (with 21 Savage),2Grb4G6t9VIqo6moKUloom,71,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,168347,4
305,AJ Mitchell,Used to Be,7FjKU2mfpEpvKIbx8naZRk,74,0.471,0.474,5,-6.355,1,0.0382,0.723,0.0,0.0964,0.262,120.656,174793,4
306,Joji,TEST DRIVE,1DMEzmAoQIikcL52psptQL,73,0.646,0.648,3,-8.602,1,0.0372,0.71,0.00316,0.108,0.466,75.004,179423,4
307,Lil Donald,Do Better,4u81A6n7C0MonCyMx4lmMy,69,0.802,0.42,5,-9.131,0,0.101,0.714,4.1e-06,0.11,0.603,130.119,206557,4
